mean: -9078260.254 std: (+/-14742832.035) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -7924418.257 std: (+/-11007563.687) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -8065250.939 std: (+/-11379355.349) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -8380170.155 std: (+/-12081683.184) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7792352.920 std: (+/-11346798.518) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -8493096.814 std: (+/-12844331.615) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7800964.805 std: (+/-10413012.433) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -8429836.699 std: (+/-12224157.495) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -8259068.083 std: (+/-12021829.626) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7857670.749 std: (+/-10563053.436) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7978998.727 std: (+/-11123941.981) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -8078005.913 std: (+/-11199301.338) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7918891.833 std: (+/-10772529.464) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7886534.950 std: (+/-10597519.660) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7668890.503 std: (+/-10395402.003) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7990107.615 std: (+/-10787787.274) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -8030067.923 std: (+/-10957274.689) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7679352.983 std: (+/-10523670.807) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7806340.433 std: (+/-10710175.832) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -8032921.952 std: (+/-14008371.213) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7805208.753 std: (+/-13323397.108) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7863475.344 std: (+/-14102354.228) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -8003238.100 std: (+/-13975171.351) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7989985.028 std: (+/-14173013.670) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -8067226.807 std: (+/-14368262.350) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7898820.887 std: (+/-13819952.864) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7965212.187 std: (+/-14156423.699) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7968746.126 std: (+/-14287056.981) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7824762.035 std: (+/-13777589.767) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -6648691.169 std: (+/-10881699.238) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6681982.019 std: (+/-10816818.122) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6697494.019 std: (+/-10856150.589) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6622744.979 std: (+/-10699300.498) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6758869.582 std: (+/-11052860.793) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6655630.596 std: (+/-10840329.929) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6618782.398 std: (+/-10672840.569) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6618786.548 std: (+/-10713861.712) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6668916.454 std: (+/-10655873.965) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6738197.898 std: (+/-10717015.477) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6675932.741 std: (+/-10798020.161) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6703577.382 std: (+/-10838219.082) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6766668.117 std: (+/-11044894.915) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6614237.127 std: (+/-10639134.450) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6636004.297 std: (+/-10682428.239) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6631489.169 std: (+/-10715514.195) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6677596.880 std: (+/-10823149.571) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6721534.143 std: (+/-10867902.840) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6620816.621 std: (+/-10729690.596) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6646392.507 std: (+/-10687396.973) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6672861.450 std: (+/-10793374.924) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6771096.275 std: (+/-10597128.643) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6757410.033 std: (+/-10704098.388) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6745767.011 std: (+/-10727285.269) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6725733.728 std: (+/-10599710.271) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6720864.534 std: (+/-10591106.848) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6610580.017 std: (+/-10423977.868) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6645410.832 std: (+/-10484130.932) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6808189.209 std: (+/-10651854.657) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -6756318.626 std: (+/-10550832.411) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -5659959.173 std: (+/-9038692.835) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5560766.641 std: (+/-9724686.174) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5636621.058 std: (+/-8621028.435) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5332517.980 std: (+/-8676860.094) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5815477.455 std: (+/-9008709.087) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -6716109.448 std: (+/-8999655.261) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5465940.792 std: (+/-8693001.914) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5563732.586 std: (+/-8907109.862) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -6392580.210 std: (+/-9170845.921) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5929698.385 std: (+/-9087666.446) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -6276706.494 std: (+/-10106699.496) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -4984333.387 std: (+/-8918096.485) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -6779283.282 std: (+/-9006426.056) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -6185643.946 std: (+/-9258678.444) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5675188.837 std: (+/-9571166.831) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5921426.551 std: (+/-8440339.952) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5563904.794 std: (+/-9983962.361) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5207140.929 std: (+/-8874504.540) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5744396.299 std: (+/-9456475.607) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5847452.530 std: (+/-9416618.617) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5465295.789 std: (+/-8389884.985) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5043555.124 std: (+/-9103211.695) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -4907735.656 std: (+/-9090013.724) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5902390.390 std: (+/-9594191.429) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5059601.465 std: (+/-9072939.222) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5036524.757 std: (+/-9348181.220) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5017402.192 std: (+/-8763339.811) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5820486.632 std: (+/-9349220.448) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5840152.289 std: (+/-10016658.410) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5443642.268 std: (+/-8833680.721) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -5636904.651 std: (+/-9542998.778) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5839676.647 std: (+/-9293280.839) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5921574.797 std: (+/-9250612.934) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5807650.273 std: (+/-9783964.276) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -6744174.645 std: (+/-10301460.967) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5913013.741 std: (+/-9849936.448) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -6118992.822 std: (+/-9366101.487) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5997850.852 std: (+/-9397135.076) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -6589408.715 std: (+/-10117756.878) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -6384410.420 std: (+/-10210738.485) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5964915.457 std: (+/-8884534.026) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -6138388.675 std: (+/-9839083.968) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -7041028.803 std: (+/-11077937.375) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5841782.050 std: (+/-9309902.352) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -6459436.998 std: (+/-9513141.387) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -6041783.557 std: (+/-9779619.381) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -6313990.580 std: (+/-9623428.983) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -6171186.816 std: (+/-9379206.957) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5954902.744 std: (+/-9331703.640) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5565497.258 std: (+/-10311198.863) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5693007.403 std: (+/-9856295.953) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5416842.772 std: (+/-9161267.536) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5729480.625 std: (+/-9480827.896) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5583970.023 std: (+/-9945156.662) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -6152732.742 std: (+/-10431326.216) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5224534.650 std: (+/-9690706.780) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5332134.643 std: (+/-9432703.332) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5413870.651 std: (+/-9225524.467) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5523036.142 std: (+/-9370060.597) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5575681.657 std: (+/-9371706.212) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -5414367.300 std: (+/-9338611.289) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -5339457.989 std: (+/-8778807.925) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -5523070.968 std: (+/-9282902.169) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
