mean: -588377.049 std: (+/-711136.674) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -391743.007 std: (+/-538194.934) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -377080.072 std: (+/-576378.562) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -360671.357 std: (+/-549870.259) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -381980.264 std: (+/-435694.920) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -392662.382 std: (+/-538989.127) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -403415.808 std: (+/-594371.390) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -376742.211 std: (+/-639918.411) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -415726.226 std: (+/-574657.871) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -418262.966 std: (+/-666656.747) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -421963.255 std: (+/-561720.927) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -415037.700 std: (+/-603871.514) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -426301.182 std: (+/-569680.485) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -408635.362 std: (+/-572081.457) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -403144.876 std: (+/-572877.248) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -415730.835 std: (+/-691796.008) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -436326.221 std: (+/-583159.088) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -587441.795 std: (+/-710039.187) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -600121.173 std: (+/-726058.694) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -630279.867 std: (+/-733908.218) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -621170.370 std: (+/-708917.206) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -610500.667 std: (+/-682747.366) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -571009.935 std: (+/-660223.177) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -594475.337 std: (+/-698858.385) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -592342.107 std: (+/-669799.332) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -631373.210 std: (+/-763579.815) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -605237.580 std: (+/-678516.220) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -475331.605 std: (+/-608672.326) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -493328.251 std: (+/-590277.331) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -490220.999 std: (+/-661655.588) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -504781.707 std: (+/-636952.634) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -484764.646 std: (+/-685006.269) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -487737.702 std: (+/-634550.043) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -474767.094 std: (+/-587690.622) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -494916.943 std: (+/-600055.431) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -473115.020 std: (+/-651032.400) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -512520.443 std: (+/-706224.064) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -482924.214 std: (+/-719476.235) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -480814.872 std: (+/-723239.077) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -485215.761 std: (+/-727496.652) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -495001.177 std: (+/-788754.020) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -478210.195 std: (+/-734567.029) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -483666.488 std: (+/-777761.309) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -511362.727 std: (+/-794345.059) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -489939.617 std: (+/-737811.548) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -486337.115 std: (+/-763421.088) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -506074.658 std: (+/-802611.261) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -475074.289 std: (+/-482566.543) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -495913.168 std: (+/-591084.528) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -509378.189 std: (+/-572394.968) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -477777.665 std: (+/-508679.476) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -475576.005 std: (+/-533369.807) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -499645.109 std: (+/-527664.913) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -487556.865 std: (+/-603092.670) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -505972.782 std: (+/-636999.565) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -470964.369 std: (+/-560581.547) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -473695.099 std: (+/-551044.695) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -522413.474 std: (+/-668814.000) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -515950.701 std: (+/-673919.280) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -517319.184 std: (+/-654261.049) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -523623.125 std: (+/-685748.862) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -506213.853 std: (+/-663004.327) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -519876.040 std: (+/-687623.662) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -500872.998 std: (+/-609170.160) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -524768.004 std: (+/-699990.712) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -494533.149 std: (+/-630589.950) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -511960.397 std: (+/-674562.917) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -478720.940 std: (+/-608750.761) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -473360.826 std: (+/-629362.122) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -505993.051 std: (+/-677131.522) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -490621.007 std: (+/-658959.846) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -500316.263 std: (+/-657956.676) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -469359.979 std: (+/-578466.760) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -486858.436 std: (+/-642728.462) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -502651.416 std: (+/-685337.815) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -498881.636 std: (+/-655865.672) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -485670.759 std: (+/-621865.012) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -382715.536 std: (+/-435838.028) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -392628.711 std: (+/-480933.876) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -379745.580 std: (+/-427457.296) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -370372.627 std: (+/-433858.884) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -350336.320 std: (+/-343347.149) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -383497.756 std: (+/-433673.756) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -356088.288 std: (+/-381192.254) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -356253.100 std: (+/-351756.761) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -387787.242 std: (+/-428164.186) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -363017.124 std: (+/-425238.497) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -379566.671 std: (+/-397508.536) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -381105.955 std: (+/-428009.206) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -373948.088 std: (+/-415439.659) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -370363.757 std: (+/-413221.268) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -383607.824 std: (+/-443168.755) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -385158.019 std: (+/-391708.990) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -384787.113 std: (+/-426193.475) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -367310.671 std: (+/-394193.781) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -363417.045 std: (+/-365953.552) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -376902.527 std: (+/-390176.785) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -357444.369 std: (+/-444540.987) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -374049.017 std: (+/-520718.996) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -351241.956 std: (+/-425430.778) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -362311.615 std: (+/-462518.607) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -362352.140 std: (+/-460970.054) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -386612.850 std: (+/-530589.574) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -359579.079 std: (+/-446195.713) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -356317.860 std: (+/-462980.855) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -367054.035 std: (+/-463438.055) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -362708.577 std: (+/-483442.591) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -478807.068 std: (+/-732989.213) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -541175.465 std: (+/-683562.501) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -464516.673 std: (+/-582125.261) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -474243.613 std: (+/-717437.147) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -412746.690 std: (+/-566309.369) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -472280.892 std: (+/-713459.986) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -486978.483 std: (+/-720587.254) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -503071.117 std: (+/-746445.796) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -470552.154 std: (+/-658376.801) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -430223.450 std: (+/-766773.573) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -475909.462 std: (+/-696316.893) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -461496.804 std: (+/-731970.243) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -463779.542 std: (+/-699568.068) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -443422.308 std: (+/-607040.692) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -496092.811 std: (+/-667666.750) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -486725.259 std: (+/-636431.554) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
