mean: -213310456.814 std: (+/-208162772.357) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -232613218.677 std: (+/-325817752.122) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -229269045.605 std: (+/-330467802.981) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -225372978.281 std: (+/-311537734.399) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -221076016.498 std: (+/-318956048.648) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -229013105.903 std: (+/-274292071.134) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -234079717.568 std: (+/-349450730.953) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -232418954.633 std: (+/-302176507.403) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -231966613.186 std: (+/-326824162.464) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -218505069.371 std: (+/-291959442.515) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -242710792.443 std: (+/-319051413.994) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -259930981.337 std: (+/-289936563.833) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -225719762.054 std: (+/-388134996.335) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -280404198.232 std: (+/-335603722.680) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -273525981.371 std: (+/-381696798.726) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -265149486.031 std: (+/-336368891.639) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -245662820.713 std: (+/-387279567.205) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -275418992.814 std: (+/-352564930.417) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -237453427.412 std: (+/-349989349.428) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -252434184.909 std: (+/-334753173.559) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -272330030.383 std: (+/-350826236.257) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -256622680.053 std: (+/-378328776.040) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -244839196.237 std: (+/-334715905.302) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -270934192.969 std: (+/-343424375.520) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -279094010.830 std: (+/-349735596.002) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -266419281.638 std: (+/-371852301.976) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -262441608.711 std: (+/-384492164.346) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -266246299.000 std: (+/-417659229.201) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -256227956.782 std: (+/-349393760.864) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -281564708.494 std: (+/-342530867.436) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -262065782.255 std: (+/-351765778.438) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -279318682.300 std: (+/-363627849.590) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -257112076.953 std: (+/-367944850.962) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 1}
mean: -248594476.966 std: (+/-351649540.803) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -227880108.404 std: (+/-279674604.589) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -226166543.656 std: (+/-322018115.384) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -230721568.069 std: (+/-300906890.921) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -228776850.573 std: (+/-348950480.056) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -252571745.460 std: (+/-343328760.861) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -230344402.557 std: (+/-363733260.950) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -227363448.045 std: (+/-359256040.416) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -244832220.429 std: (+/-336697625.189) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -221850651.445 std: (+/-303394245.277) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -229166303.434 std: (+/-318777129.417) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -231310120.623 std: (+/-319094121.952) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -232387624.584 std: (+/-323858814.786) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -211466655.122 std: (+/-346303630.604) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -252252230.181 std: (+/-336907123.427) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -257208364.410 std: (+/-331434416.049) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -248547978.613 std: (+/-345954838.055) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -258752968.259 std: (+/-363951776.356) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -254623391.460 std: (+/-329773088.431) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -234529808.491 std: (+/-322050053.303) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -231780999.070 std: (+/-337115618.726) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -226351453.242 std: (+/-363985325.879) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -233719399.497 std: (+/-378610401.356) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -232969858.038 std: (+/-380794686.249) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -238327120.773 std: (+/-324283673.047) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -244138372.556 std: (+/-351859427.532) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -227247953.466 std: (+/-365656049.358) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -214249708.539 std: (+/-348942067.116) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -239645683.469 std: (+/-350970455.359) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -238697121.907 std: (+/-371954654.209) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -214263233.877 std: (+/-360490496.306) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -237358125.519 std: (+/-361497549.046) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -195819536.298 std: (+/-335432559.166) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -219855077.129 std: (+/-354688296.256) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -211803717.717 std: (+/-362343265.759) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -214363752.216 std: (+/-346521884.627) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -213728716.958 std: (+/-359686052.563) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -215485336.584 std: (+/-341007863.593) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -191619696.826 std: (+/-360926431.272) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -228833007.913 std: (+/-364211650.305) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -243535639.616 std: (+/-403356553.084) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -215954254.197 std: (+/-360893808.023) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -226705863.464 std: (+/-357931046.100) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -217394107.825 std: (+/-359173030.406) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -234993640.276 std: (+/-364557949.485) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -204576552.035 std: (+/-347517940.392) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -222220300.641 std: (+/-352431725.629) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -225356449.707 std: (+/-366454081.912) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -219406989.643 std: (+/-365884312.162) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -205191513.125 std: (+/-340942393.742) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -246197199.289 std: (+/-382420109.428) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -222990345.350 std: (+/-363174550.916) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -229969151.081 std: (+/-361027699.428) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -210053887.199 std: (+/-353443760.996) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -214465826.787 std: (+/-351134023.204) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -212772574.137 std: (+/-346582940.578) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -210042881.043 std: (+/-344940970.845) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -218126283.278 std: (+/-350184988.357) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -191950136.083 std: (+/-342818695.963) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -206828324.788 std: (+/-367496090.981) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -344760085.871 std: (+/-421379781.363) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -328490041.363 std: (+/-461604990.534) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -325323202.658 std: (+/-429190603.692) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -321367768.925 std: (+/-418648219.715) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -326996168.492 std: (+/-405166608.798) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -330046888.011 std: (+/-427576219.387) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -314506951.418 std: (+/-414047511.338) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -319053014.074 std: (+/-455973994.988) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -338552444.515 std: (+/-411656147.132) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -329706925.947 std: (+/-402455383.981) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -342242541.691 std: (+/-442884306.025) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -334859044.711 std: (+/-457806356.693) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -338433598.137 std: (+/-467130200.884) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -318497571.172 std: (+/-468001216.436) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -340083252.486 std: (+/-426695761.592) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -334589247.611 std: (+/-455541388.740) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -327434493.475 std: (+/-464081858.319) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -318999630.244 std: (+/-483066330.420) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -338118342.561 std: (+/-453911791.267) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -337101486.819 std: (+/-440476534.667) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -301510672.404 std: (+/-456844323.672) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -296786395.915 std: (+/-439119354.073) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -290885211.954 std: (+/-433665768.004) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -295690819.533 std: (+/-428232803.894) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
