mean: -320779073.095 std: (+/-439945301.588) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -239897584.586 std: (+/-352580845.625) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -245921804.584 std: (+/-349582806.034) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -227075476.105 std: (+/-361676448.788) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -253960559.343 std: (+/-378482237.738) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -245743806.894 std: (+/-358317048.565) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -210216490.728 std: (+/-357116506.545) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -225378880.839 std: (+/-363434840.938) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -214937509.996 std: (+/-354884693.625) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -218918485.857 std: (+/-346533705.048) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -213783481.993 std: (+/-356274115.270) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -205655137.340 std: (+/-341867683.915) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -203202579.054 std: (+/-338695201.932) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -210690323.588 std: (+/-352943692.642) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -207328401.865 std: (+/-362848259.761) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -223495932.808 std: (+/-346148177.212) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -213921750.379 std: (+/-362364687.685) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -214783249.885 std: (+/-355212698.123) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -227029927.938 std: (+/-356491000.552) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -226852135.604 std: (+/-365305222.988) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -211803774.444 std: (+/-361443568.269) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -213950232.887 std: (+/-348852959.249) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -214915340.243 std: (+/-343756347.538) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -224086009.403 std: (+/-351503863.666) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -235325954.449 std: (+/-367859102.298) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -241942959.828 std: (+/-378305165.193) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -226273028.052 std: (+/-357180298.057) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -206391421.818 std: (+/-354408097.573) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -214684699.244 std: (+/-365936134.882) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -225523775.817 std: (+/-358958691.558) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -216538500.124 std: (+/-351839517.004) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -216453943.456 std: (+/-354327569.446) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -210757734.187 std: (+/-333232559.344) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -208401490.956 std: (+/-356070659.471) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -216658765.652 std: (+/-351984611.713) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -188346389.140 std: (+/-346002338.917) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -339504236.251 std: (+/-415479915.440) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -323436600.535 std: (+/-426753225.035) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -336379803.769 std: (+/-429013549.087) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -325312330.688 std: (+/-433291340.956) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -330216291.306 std: (+/-438398393.898) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -336446921.509 std: (+/-412224027.562) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -317262246.777 std: (+/-420764874.239) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -332346574.733 std: (+/-401999108.523) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -324140073.567 std: (+/-431071872.731) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -339031967.486 std: (+/-445502929.407) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -333160202.586 std: (+/-459235879.321) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -336929415.537 std: (+/-485691913.700) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -326024211.611 std: (+/-486662377.531) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -334411142.294 std: (+/-454753207.492) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -338519362.478 std: (+/-431467172.346) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -321183070.907 std: (+/-492125199.465) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -319004684.696 std: (+/-469477422.993) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -340131656.357 std: (+/-470848191.493) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -340929371.946 std: (+/-449869136.941) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -326902810.969 std: (+/-494148500.058) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -291398648.213 std: (+/-434921153.890) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -284347585.075 std: (+/-436545922.933) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -301927668.827 std: (+/-446254439.795) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -297653081.501 std: (+/-444199824.150) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -299521756.797 std: (+/-439350007.931) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -291138526.086 std: (+/-427814979.369) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -293548584.858 std: (+/-447188815.012) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -300520232.137 std: (+/-435344683.227) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -295017953.927 std: (+/-428411928.649) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -300362872.861 std: (+/-458207351.215) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 1}
mean: -257435456.584 std: (+/-373163508.531) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -243838263.840 std: (+/-338359020.333) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -262559914.253 std: (+/-363990643.547) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -262514230.164 std: (+/-345026624.229) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -261963285.037 std: (+/-357995782.005) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -253996486.323 std: (+/-333714805.859) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -274206211.049 std: (+/-347736429.282) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -253207312.870 std: (+/-344886947.212) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -250997042.940 std: (+/-367982726.323) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -255394094.783 std: (+/-350184897.629) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -285089917.676 std: (+/-413013930.245) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -275043996.832 std: (+/-412431446.645) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -258913106.822 std: (+/-452682704.581) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -270515641.370 std: (+/-437498988.681) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -263950569.659 std: (+/-426402988.880) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -275202824.671 std: (+/-438822047.083) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -269450361.929 std: (+/-426149203.539) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -269430520.162 std: (+/-428549262.105) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -278238448.964 std: (+/-416953522.792) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -255932375.391 std: (+/-444127322.142) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -250920221.838 std: (+/-410295177.442) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -246954070.969 std: (+/-385289064.200) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -244228668.267 std: (+/-389699724.326) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -254643019.591 std: (+/-397953326.392) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -246752200.698 std: (+/-397697287.773) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -252645752.690 std: (+/-404125949.651) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -246628900.689 std: (+/-388273391.459) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -247775315.079 std: (+/-408018322.545) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -251886546.112 std: (+/-397569867.089) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -246593012.106 std: (+/-379831639.934) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 100, 'min_samples_leaf': 2}
mean: -227060822.129 std: (+/-339735856.949) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -228670153.732 std: (+/-330959511.763) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -229665406.120 std: (+/-326839424.636) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -227460077.296 std: (+/-327348328.670) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -240141814.712 std: (+/-320293940.265) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -233860560.317 std: (+/-323542193.405) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -248247851.742 std: (+/-320978631.344) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -245602073.144 std: (+/-322536224.880) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -236649549.560 std: (+/-323912977.466) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -245308602.598 std: (+/-318705446.010) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -234765254.331 std: (+/-337024392.369) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -237745261.281 std: (+/-327266736.453) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -239796024.880 std: (+/-324730183.511) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -232911794.446 std: (+/-324340857.350) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -239033430.292 std: (+/-322972074.558) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -235117854.290 std: (+/-325226886.226) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -233945923.481 std: (+/-325641762.944) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -236816489.690 std: (+/-323272105.980) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -239535402.488 std: (+/-324112586.365) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
mean: -235492714.170 std: (+/-324448392.161) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 100, 'min_samples_leaf': 4}
